"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PPR7RWW3","thesis","2019","Fulton, Kayleen; Barbeau, Katherine","Dynamics of Biogenic Silica in a Coastal Upwelling Filament in the California Current Ecosystem","","","","","https://urldefense.com/v3/__https://escholarship.org/uc/item/3rf271gg__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp8G1tx9A$","","2019","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego, CA","","","M.S.","","","","","Accession Number: CCE LTER Contribution #0469; AR2020","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHIG6RWE","report","2019","Di Lorenzo E., A. Miller; Benway, H. (OCB)","Forecasting ENSO impacts on marine ecosystems of the US West Coast","","","","","","","2019","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","58","","","","","","","","","","","","San Diego, CA","","","10.5065/15kw-ep41","","","","","Accession Number: CCE LTER Contribution #0477; AR2020 Publication Title: A joint US CLIVAR and OCB workshop report","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76JNJP9A","journalArticle","2019","de Verneil, A.","Frontogenesis and the Creation of Fine-Scale Vertical Phytoplankton Structure","Journal of Geophysical Research: Oceans","","","","https://urldefense.com/v3/__https://doi.org/10.1029/2018JC014645__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp-UR988U$","Fine-scale spatial structuring of phytoplankton patches has significant consequences for the marine food web, from altering phytoplankton exposure to surface light and limiting nutrients, to influencing the foraging of zooplankton, modifying carbon export, and impacting patterns of diversity. Hence, it is important to identify these fine-scale features and determine what generates their variability. Here we present evidence of fine-scale, tilted, interleaved layers in salinity and chlorophyll-a fluorescence observed in free-fall Moving Vessel Profiler surveys across a frontal system west of Point Conception, California. The observed covariability of hydrographic and biological properties allows for decomposition of the features into different water histories. Our analyses suggest that recently upwelled coastal water subsequently advected and intermingled with surrounding water masses from farther offshore. Orientations of the fine layers found in the filament are consistent with restratification and downwelling due to an ageostrophic secondary circulation brought on by frontogenesis. Finite size Lyapunov exponents, a Lagrangian diagnostic calculated from remote sensing data, provide positive evidence for frontogenetic convergence occurring upstream of the feature and allow for direct comparisons with in situ data to gauge their general utility in defining dynamical boundaries. These results highlight how frontal systems not only horizontally compress the biological niches represented by formerly disparate water masses but also create vertical structure and patchiness that can rapidly change over submesoscales.","2019","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","124","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0435; AR2019 Type: 10.1029/2018JC014645","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQPX27B9","journalArticle","2019","Gutierrez-Rodriguez, A.","High contribution of Rhizaria (Radiolaria) to vertical export in the California Current Ecosystem revealed by DNA metabarcoding","ISME Journal","","","","https://urldefense.com/v3/__https://www.nature.com/articles/s41396-018-0322-7.pdf__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypWprg-tY$","Passive sinking of particulate organic matter (POM) is the main mechanism through which the biological pump transports surface primary production to the ocean interior. However, the contribution and variability of different biological sources to vertical export is not fully understood. Here, we use DNA metabarcoding of the 18S rRNA gene and particle interceptor traps (PITs) to characterize the taxonomic composition of particles sinking out of the photic layer in the California Current Ecosystem (CCE), a productive system with high export potential. The PITs included formalin-fixed and ‘live’ traps to investigate eukaryotic communities involved in the export and remineralization of sinking particles. Sequences affiliated with Radiolaria dominated the eukaryotic assemblage in fixed traps (90%), with Dinophyta and Metazoa making minor contributions. The prominence of Radiolaria decreased drastically in live traps, possibly due to selective consumption by copepods, heterotrophic nanoflagellates, and phaeodarians that were heavily enriched in these traps. These patterns were consistent across the water masses surveyed extending from the coast to offshore, despite major differences in productivity and trophic structure of the epipelagic plankton community. Our findings identify Radiolaria as major actors in export fluxes in the CCE.","2019","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","964-976","","4","13","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0409; AR2018 Type: 10.1038/s41396-018-0322-7","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YJYFY6F","journalArticle","2018","Smith Jr., K. L.","Episodic organic carbon fluxes from surface ocean to abyssal depths during long-term monitoring in NE Pacific","PNAS","","","","https://urldefense.com/v3/__http://www.pnas.org/cgi/doi/10.1073/pnas.1814559115__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypMZdijZ0$  https://urldefense.com/v3/__http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1814559115/-/DCSupplemental__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp5-KVFrM$","Growing evidence suggests substantial quantities of particulate organic carbon (POC) produced in surface waters reach abyssal depths within days during episodic flux events. A 29-year record of in situ observations was used to examine episodic peaks in POC fluxes and sediment community oxygen consumption (SCOC) at Station M (NE Pacific, 4,000-m depth). From 1989 to 2017, 19% of POC flux at 3,400 m arrived during high-magnitude episodic events (≥mean + 2 σ), and 43% from 2011 to 2017. From 2011 to 2017, when high-resolution SCOC data were available, time lags between changes in satellite-estimated export flux (EF), POC flux, and SCOC on the sea floor varied between six flux events from 0 to 70 days, suggesting variable remineralization rates and/or particle sinking speeds. Half of POC flux pulse events correlated with prior increases in EF and/or subsequent SCOC increases. Peaks in EF overlying Station M frequently translated to changes in POC flux at abyssal depths. A power-law model (Martin curve) was used to estimate abyssal fluxes from EF and midwater temperature variation. While the background POC flux at 3,400-m depth was described well by the model, the episodic events were significantly underestimated by ∼80% and total flux by almost 50%. Quantifying episodic pulses of organic carbon into the deep sea is critical in modeling the depth and intensity of POC sequestration and understanding the global carbon cycle.","2018","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","12235-12240","","48","115","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0426; AR2019 Type: 10.1073/pnas.1814559115","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J5TKIW8P","journalArticle","2018","Dunlop, K. M.","Detection and characterization of deep-sea benthopelagic animals from an autonomous underwater vehicle with a multibeam echosounder: a proof of concept and description of data-processing methods","Deep-Sea Res. Part I","","","","https://urldefense.com/v3/__https://doi.org/10.1016/j.dsr.2018.01.006__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypnH2ix2g$","","2018","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","64-79","","","134","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0418; AR2018 Type: 10.1016/j.dsr.2018.01.006","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FVW4VQ86","journalArticle","2018","Chenillat, F.","Eddy properties in the Southern California Current System","Ocean Dynamics","","","","https://urldefense.com/v3/__https://doi.org/10.1007/s10236-018-1158-4__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypvcVGID4$","The California Current System (CCS) is an eastern boundary upwelling system characterized by strong eddies that are often generated at the coast. These eddies contribute to intense, long-distance cross-shelf transport of upwelled water with enhanced biological activity. However, the mechanisms of formation of such coastal eddies, and more importantly their capacity to trap and transport tracers, are poorly understood. Their unpredictability and strong dynamics leave us with an incomplete picture of the physical and biological processes at work, their effects on coastal export, lateral water exchange among eddies and their surrounding waters, and how long and how far these eddies remain coherent structures. Focusing our analysis on the southern part of the CCS, we find a predominance of cyclonic eddies, with a 25-km radius and a SSH amplitude of 6 cm. They are formed near shore and travel slightly northwest offshore for ~ 190 days at ~ 2 km day−1 . We then study one particular, representative cyclonic eddy using a combined Lagrangian and Eulerian numerical approach to characterize its kinematics. Formed near shore, this eddy trapped a core made up of ~ 67% California Current waters and ~ 33% California Undercurrent waters. This core was surrounded by other waters while the eddy detached from the coast, leaving the oldest waters at the eddy’s core and the younger waters toward the edge. The eddy traveled several months as a coherent structure, with only limited lateral exchange within the eddy.","2018","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","761-777","","7","68","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0420; AR2018 Type: 10.1007/s10236-018-1158-4","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HLXGBFPX","report","2017","Ohman, M. D.","ENSO impacts on ecosystem indicators in the California Current System","","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","8-15","","","","","","","","","","","US CLIVAR and OCB","","","","","","","","","Accession Number: CCE LTER Contribution #0380; AR2017,FRII2017 Edition: Winter 2017 Publication Title: US CLIVAR Variations Volume: 15","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UENFE2ZG","journalArticle","2017","Smith, K. L.","Evolution of monitoring an abyssal time-series station in the N.E. Pacific over 28 years","Oceanography","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","72-81","","4","30","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0417; AR2018 Type: 10.5670/oceanog.2017.425","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67UWV3XE","journalArticle","2017","Pozo Buil, M. and E. Di Lorenzo","Decadal dynamics and predictability of oxygen and subsurface tracers in the California Current System","Geophysical Research Letters","","","","","The oxygen of the source waters that feed the upwelling in the California Current System showsprominent multidecadalfluctuations that are not significantly correlated with the dominant modes of Pacificclimate variability. By combining observations and ocean reanalysis products between 1950 and 2010, weshow that decadal changes in oxygen are linked to subsurface salinity variability and primarily controlled byocean circulation dynamics. Wefind that subsurface anomalies in the core of the North Pacific Currentpropagate the oxygen signal downstream into the coastal upwelling system following the path of the meangyre circulation with a time scale of 10 years. These results suggest that decadal variability in the oceansubsurface is a key process for understanding, and potentially predicting, hypoxia and other biogeochemicaltracers in upwelling systems. According to the current sign of the subsurface tracer anomalies in the gyre,California may experience a new period of strong decline in oxygen by 2020.","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","4204-4213","","9","44","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0375; FRII2017 Type: 10.1002/2017GL072931","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3J5V3G7M","report","2017","Di Lorenzo, E. and A. J. Miller; Di Lorenzo, E. and A. J. Miller","Forecasting ENSO Impacts in the California Current System","","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-47","","","","","","","","","","","US CLIVAR Variations and OCB","","","","","","","","","Accession Number: CCE LTER Contribution #0393; FRII2017 Publication Title: US CLIVAR Variations Volume: 15","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRBAS7LU","journalArticle","2016","Smith, K. L.","Decadal change in sediment community oxygen consumption in the abyssal Northeast Pacific","Aquat. Geochem.","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","401-417","","5","22","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0359; AR2016 Type: 10.1007/s10498-016-9293-3","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DJBENWZG","report","2017","Jacox, M. G.","Dominant physical mechanisms driving ecosystem response to ENSO in the California Current System","","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","21-26","","","","","","","","","","","US CLIVAR and OCB","","","","","","","","","Accession Number: CCE LTER Contribution #0390; AR2017,FRII2017 Edition: Winter 2017 Publication Title: US CLIVAR Variations Volume: 15","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HIN24J8R","report","2017","Capotondi, A.","ENSO diversity and its implications for US West Coast marine ecosystems","","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","16-21","","","","","","","","","","","US CLIVAR and OCB","","","","","","","","","Accession Number: CCE LTER Contribution #0381; AR2017,FRII2017 Edition: Winter 2017 Publication Title: US CLIVAR Variations Volume: 15","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FDPCEFFM","journalArticle","2016","Martínez-Fuentes, L. M.","Effects of interannual events (1997-2012) on the hydrography and phytoplankton biomass of Sebastián Vizcaíno Bay","Ciencias Marinas","","","","https://urldefense.com/v3/__http://dx.doi.org/10.7773/cm.v42i2.2626__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yprc_NxVU$","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","81-97","","2","42","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0370; AR2016 Type: 10.7773/cm.v42i2.2626","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XNZHD9BV","conferencePaper","2016","Graff, C. A. and J. Ellen","Correlating Filter Diversity with Convolutional Neural Network Accuracy","15th IEEE International Conference on Machine Learning and Applications","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","75-80","","","","","","","","","","","IEEE","Anaheim, CA","","","","","","","","Accession Number: CCE LTER Contribution #0377; AR2017,FRII2017 Type: 10.1109/ICMLA.2016.0021","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGDX3AW8","journalArticle","2015","Whitlock, R. E.","Direct quantification of energy intake in an apex marine predator suggests physiology is a key driver of migrations","Science Advances","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","1:e1400270","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0368; AR2016","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UVPWTCBK","journalArticle","2015","Szoboszlai, A. I.","Forage species in predator diets: Synthesis of data from the California Current","Ecological Informatics","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.ecoinf.2015.07.003__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp_7gWhc4$","Characterization of the diets of upper-trophic pelagic predators that consume forage species is a key ingredient in the development of ecosystem-based fishery management plans, conservation of marine predators, and ecological and economicmodeling of trophic interactions. Here we present the California Current Predator Diet Database (CCPDD) for the California Current region of the Pacific Ocean over the past century, assimilating over 190 published records of predator food habits for over 100 predator species and 32 categories of forage taxa (species or groups of similar species). Literature searches targeted all predators that consumed forage species: seabirds, cetaceans, pinnipeds, bony and cartilaginous fishes, and a predatory invertebrate. Diet data were compiled into a relational database. Analysis of the CCPDD highlighted differences in predator diet data availability based on geography, time period and predator taxonomy, as well as prominent prey categories. The top 5 forage taxa with the most predators included juvenile rockfish, northern anchovy, euphausiid krill, Pacific herring and market squid. Predator species with abundant data included Pacific hake, common murre, and California sea lion. Most diet data were collected during the summer; the lack of winter data will restrict future use of the CCPDD to understand seasonal patterns in predator diet unless more such data become available. Increased synthesis of historical information can provide new resources to understand patterns in the role of forage species in predator diet. Increased publication and/or accessibility of long-term datasets and data-sharing will further foster the synthesis of information intended to inform the management, conservation and understanding of marine food webs.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","45-56","","","29","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0355; AR2016 Type: 10.1016/j.ecoinf.2015.07.003","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KD67QJ35","magazineArticle","2015","Ramirez, C.","I was a terrified teacher at sea","California Educator","","","","https://urldefense.com/v3/__http://www.cta.org__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypTvhalCc$","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","12-13","","8","19","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0319; AR2015","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FRDEF424","journalArticle","2015","Pozo Buil, M. and E. Di Lorenzo","Decadal changes in Gulf of Alaska upwelling source waters","Geophysical Research Letters","","","","","Decadal changes in sea surface temperature (SST) in the Gulf of Alaska are linked to long-term transitions in the marine ecosystem. While previous studies have identified the atmospheric variability of the Aleutian Low as an important driver of Ekman pumping and low-frequency SST anomalies, the role of subsurface gyre-scale dynamics remains unexplored. Using a set of reanalysis data sets from 1958 to the present, we find that subsurface temperature anomalies generated along the North Pacific Current significantly contribute through mean upwelling to decadal changes of SST in the Gulf of Alaska. This influence is comparable to the contribution associated with variations in atmospheric winds. Given the exceptional low-frequency character of the propagation of subsurface anomalies (e.g., multidecadal) along the gyre, monitoring subsurface temperature anomalies up stream along the North Pacific Current may enhance the decadal predictability of SST in the Gulf of Alaska and its impact on local marine ecosystems.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1488-1495","","5","42","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0333; AR2015 Type: 10.1002/2015GL063191","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
