"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MWE8XDF5","journalArticle","2017","Stukel, M. R.","Mesoscale ocean fronts enhance carbon export due to gravitational sinking and subduction","PNAS","","","","https://urldefense.com/v3/__http://www.pnas.org/cgi/doi/10.1073/pnas.1609435114__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypi2z3fPc$","Enhanced vertical carbon transport (gravitational sinking and subduction) at mesoscale ocean fronts may explain the demonstrated imbalance of new production and sinking particle export in coastal upwelling ecosystems. Based on flux assessments from 238U:234Th disequilibrium and sediment traps, we found 2 to 3 times higher rates of gravitational particle export near a deep-water front (305 mg C·m−2·d−1) compared with adjacent water or to mean (nonfrontal) regional conditions. Elevated particle flux at the front wasmechanistically linked to Fe-stressed diatoms and highmesozooplankton fecal pellet production. Using a data assimilative regional ocean model fit to measured conditions, we estimate that an additional ∼225 mg C·m−2·d−1 was exported as subduction of particlerich water at the front, highlighting a transport mechanism that is not captured by sediment traps and is poorly quantified by most models and in situ measurements. Mesoscale fronts may be responsible for over a quarter of total organic carbon sequestration in the California Current and other coastal upwelling ecosystems.","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1252-1257","","6","114","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0357; AR2017,FRII2017 Edition: 23 January 2017 Type: 10.1073/pnas.1609435114","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PIYWPJ2M","journalArticle","2017","Santora, J. A.","Modeling spatiotemporal dynamics of krill aggregations: size, intensity, persistence, and coherence with seabirds","Ecography","","","","","","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1300-1314","","","40","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0415; AR2018 Type: 10.1111/ecog.02250","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"272QINLG","journalArticle","2017","Joh, Y. and E. Di Lorenzo","Increasing coupling between NPGO and PDO leads to prolonged marine heatwaves in the Northeast Pacific","Geophysical Research Letters","","","","https://urldefense.com/v3/__https://doi.org/10.1002/2017GL075930__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yprizP1-g$","The marine heatwave of 2014/2015 in the Northeast Paciﬁc caused signiﬁcant impacts onmarine ecosystems and ﬁsheries. While several studies suggest that land and marine heatwaves mayintensify under climate change, less is known about the prolonged multiyear nature (~2 years) of theNortheast Paciﬁc events. Examination of reanalysis products and a 30-member climate model ensembleconﬁrms that prolonged multiyear marine heatwaves are linked to the dynamics of the two dominant modesof winter sea surface temperature variability in the North Paciﬁc, the Paciﬁc Decadal Oscillation (PDO), andthe North Paciﬁc Gyre Oscillation (NPGO). Speciﬁcally, we ﬁnd a signiﬁcant correlation between winter warmNPGO anomalies and the following winter PDO arising from extratropical/tropical teleconnections. In themodel projections for 2100 under the RCP8.5 scenario, this NPGO/PDO 1 year lag correlation exhibits asigniﬁcant positive trend (~35%) that favors more prolonged multiyear warm events ( >1°C) with largerspatial coverage (~18%) and higher maximum amplitude (~0.5°C for events >2°C) over the Northeast Paciﬁc.","2017","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","11,663 - 11,671","","","44","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0388; AR2017,FRII2017,AR2018 Type: 10.1002/2017GL075930","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IUVGHCUS","journalArticle","2016","Saldivar-Lucio, R.","Macro-Scale Patterns in Upwelling/Downwelling Activity at North American West Coast","Plos One","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-23","","11","11","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0387; AR2017,FRII2017 Type: 10.1371/journal.pone.0166962","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YHHDXS9R","journalArticle","2016","Jacox, M. G.","Impacts of the 2015-2016 El Niño on the California Current System: early assessment and comparison to past events","Geophysical Research Letters","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","7072–7080","","13","43","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0364; AR2016 Type: 10.1002/2016GL069716","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LRG3H92","thesis","2016","Hogle, S.; Barbeau, K.","Indicators of Iron Metabolism in Marine Microbial Genomes and Ecosystems","","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego, CA","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0373; AR2016 Volume: Ph.D.","","","","CCE; P1208; in press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IG6A4BTT","journalArticle","2016","Bundy, R. M.","Iron-binding ligands in the southern California Current System: mechanistic studies","Front. Mar. Sci.","","","","","","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","3:27","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0358; AR2016 Type: 10.3389/fmars.2016.00027","","","","CCE; P1106; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZU5EW6BP","journalArticle","2016","Anderson, C. R.","Initial skill assessment of the California Harmful Algae Risk Mapping (C-HARM) system","Harmful Algae","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.hal.2016.08.006__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp1lRa9NY$","Toxic algal events are an annual burden on aquaculture and coastal ecosystems of California. The threat of domoic acid (DA) toxicity to human and wildlife health is the dominant harmful algal bloom (HAB) concern for the region, leading to a strong focus on prediction and mitigation of these blooms and their toxic effects. This paper describes the initial development of the California Harmful Algae Risk Mapping (C-HARM) system that predicts the spatial likelihood of blooms and dangerous levels of DA using a unique blend of numerical models, ecological forecast models of the target group, Pseudo-nitzschia, and satellite ocean color imagery. Data interpolating empirical orthogonal functions (DINEOF) are applied to ocean color imagery to fill in missing data and then used in a multivariate mode with other modeled variables to forecast biogeochemical parameters. Daily predictions (nowcast and forecast maps) are run routinely at the Central and Northern California Ocean Observing System (CeNCOOS) and posted on its public website. Skill assessment of model output for the nowcast data is restricted to nearshore pixels that overlap with routine pier monitoring of HABs in California from 2014 to 2015. Model lead times are best correlated with DA measured with solid phase adsorption toxin tracking (SPATT) and marine mammal strandings from DA toxicosis, suggesting long-term benefits of the HAB predictions to decisionmaking. Over the next three years, the C-HARM application system will be incorporated into the NOAA operational HAB forecasting system and HAB Bulletin.","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-18","","","59","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0410; AR2018 Type: 10.1016/j.hal.2016.08.006","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NN9XK4IE","journalArticle","2016","Di Lorenzo, E. and N. J. Mantua","Multi-year persistence of 2014/15 North Pacific marine heatwave","Nature Climate Change","","","","https://urldefense.com/v3/__http://www.climatecentral.org/news/california-drought-heatwave-and-warming-20513__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypn7e7-aE$   https://urldefense.com/v3/__https://www.sciencedaily.com/releases/2016/07/160712173318.htm__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp02Kbv0c$","Between the winters of 2013/14 and 2014/15 during the strong North American drought, the northeast Pacific experienced the largest marine heatwave ever recorded. Here we combine observations with an ensemble of climate model simulations to show that teleconnections between the North Pacific and the weak 2014/2015 El Niño linked the atmospheric forcing patterns of this event. These teleconnection dynamics from the extratropics to the tropics during winter 2013/14, and then back to the extratropics during winter 2014/15, are a key source of multi-year persistence of the North Pacific atmosphere. The corresponding ocean anomalies map onto known patterns of North Pacific decadal variability, specifically the North Pacific Gyre Oscillation (NPGO) in 2014 and the Pacific Decadal Oscillation (PDO) in 2015. A large ensemble of climate model simulations predicts that the winter variance of the NPGO- and PDO-like patterns increases under greenhouse forcing, consistent with other studies suggesting an increase in the atmospheric extremes that lead to drought over North America.","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1042-1048","","","6","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0374; AR2016 Type: 10.1038/nclimate3082","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E3EBIBGV","journalArticle","2016","Brandon, J.","Long-term aging and degradation of microplastic particles: Comparing in situ oceanic and experimental weathering patterns","Marine Pollution Bulletin","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.marpolbul.2016.06.048__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypQ8jYZtc$","Polypropylene, low-density polyethylene, and high-density polyethylene pre-production plastic pellets were weathered for three years in three experimental treatments: dry/sunlight, seawater/sunlight, and seawater/ darkness. Changes in chemical bond structures (hydroxyl, carbonyl groups and carbon-oxygen) with weathering were measured via Fourier Transform Infrared (FTIR) spectroscopy. These indices from experimentally weathered particles were compared to microplastic particles collected from oceanic surface waters in the California Current, the North Pacific Subtropical Gyre, and the transition region between the two, in order to estimate the exposure time of the oceanic plastics. Although chemical bonds exhibited some nonlinear changes with environmental exposure, they can potentially approximate the weathering time of some plastics, especially high-density polyethylene. The majority of the North Pacific Subtropical Gyre polyethylene particles we measured have inferred exposure times N 18 months, with some N30 months. Inferred particle weathering times are consistent with ocean circulation models suggesting a long residence time in the open ocean","2016","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","299-308","","","110","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0378; AR2017,FRII2017 Type: 10.1016/j.marpolbul.2016.06.048","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QKSY39V","journalArticle","2015","Raghukumar, K.","Impact of assimilating physical oceanographic data on modeled ecosystem dynamics in the California Current System","Progress in Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.pocean.2015.01.004__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypJpz5ATY$ .","A method to model ocean ecosystems using data-constrained physical circulation estimates is investigated. Physical oceanographic data is assimilated into a Regional Ocean Modeling System implementation of the California Current System using an incremental 4-Dimensional Variational method. The resulting state estimate drives a complex, self-assembling ocean ecosystem model for the year 2003, and results are evaluated against SeaWiFS surface and CalCOFI subsurface observations and with ecosystem model output driven by an unconstrained physical model. While physical data assimilation improves correlation with observations, this method also drives elevated levels of phytoplankton standing stock, leading to a large bias particularly in regions of low mean concentration. We identify two causes for this increase: biological rectification of fluctuating vertical nutrient transport due to gravity wave generation at assimilation cycle initialization and increased nutrient variance on density surfaces. We investigate one and propose other possible remedies for these deleterious side-effects of this data assimilation method.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","546-558","","","138","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0327; AR2015 Type: 10.1016/j.pocean.2015.01.004","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CF5LVITX","journalArticle","2015","Kahru, M.","Multi-satellite time series of inherent optical properties in the California Current","Deep-Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2013.07.023__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypLypPSZ8$","Satelliteoceancolorradiometryisapowerfulmethodtostudyoceanbiologybuttherelationships between satellitemeasurementsandtheinsituoceanpropertiesarenotwellunderstood.Moreover,the measurements madewithonesatellitesensormaynotbedirectlycompatiblewithsimilarmeasure- ments fromanothersensor.Weestimateinherentopticalproperties(IOPs)intheCaliforniaCurrentby applying empiricallyoptimizedversionsoftheQuasi-AnalyticalAlgorithm(QAA)of Lee etal.(2002) to satelliteremotesensingreflectance (Rrs) fromfouroceancolorsensors(OCTS,SeaWiFS,MODISAand MERIS). ThesetofestimatedIOPsincludesthetotalabsorptioncoefficient at490nm(a490), phytoplanktonabsorptioncoefficient at440nm(aph440), absorptionbydissolvedanddetritalorganic matter at440nm(adg440) andparticlebackscatteringcoefficient at490nm(bbp490). Theempirical inversionmodelsarecreatedbyminimizingthedeviationsbetweensatellitematch-upswithinsitu measurements andbetweentheestimatesofindividualoverlappingsatellitesensors.Thederived empirical algorithmswerethenappliedtosatelliteLevel-3daily Rrs to createmergedmulti-sensortime series ofthenear-surfaceopticalcharacteristicsintheCaliforniaCurrentregionforatimeperiodofover 16years(November1996–December 2012).Duetothelimitednumberofinsitumatch-upsandtheir uneven distributionaswellasthelargeerrorsinthesatellite-derived Rrs, theuncertaintyintheretrieved IOPs isstillsignificant anddifficult toquantify.Themergedtimeseriesshowthedominantannualcycle but alsosignificant variabilityatinterannualtimescales.Theratioof adg440 to aph440 is around1inthe transition zone,is 41 inthecoastalzoneandgenerally o1 offshore. adg440 decreases towardssouth and towardsoffshore.Thelong-term( 16years)trendin aph440, representativeofphytoplankton biomass, showsasignificant (Po0.01)increasingtrendinawideband( 500km)alongthecoastanda significant decreasingtrendsintheoligotrophicNorthPacific gyre.Thetrendofincreasing aph440 in the upwelling areasoffCaliforniaispositivelycorrelatedwiththeincreasingwindspeedalongthecoast.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","91-106","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0240; AR2015 Edition: 3 August 2013 Type: 10.1016/j.dsr2.2013.07.023","","","","CALCOFI; CCE; P0605; P0704; P0810; P1106; P1208; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFUIEIIF","journalArticle","2015","Harada, A. E.","Monitoring spawning activity in a Southern California marine protected area using molecular identification of fish eggs","PLoS One","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","e0134647","","8","10","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0360; AR2016 Type: 10.1371/journal.pone.0134647","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3DGZ2BG9","journalArticle","2015","Goericke, R. and M. D. Ohman","Introduction to CCE-LTER: Responses of the California Current Ecosystem to climate forcing","Deep Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.12.001__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypcYXm6zM$","The California CurrentEcosystem Long TermEcologicalResearch(CCE-LTER)sitehasbeeninexistence since 2004.OneofitsprimaryobjectivesistounderstandtheresponseofthesouthernCalifornia Current ecosystemtoclimateforcing.TheCCE-LTERsitecooperateswiththeCaliforniaCooperative Oceanic FisheriesInvestigations(CalCOFI)programandcomplementsCalCOFI'sworkthroughmore extensiveobservations,processstudies,andamodelingprogram.Thisspecialissueisfocusedonthe long-term observationsmadebytheCCE-LTERandCalCOFIprograms,describingandunderstanding long-term changesinthephysical,chemical,andbioticenvironmentintheregion.Thepapersinthis issue highlighttheclimatologicalconditionsduringrecentyearsandemploymodelingtodiagnosethe principal forcingofmeridionalcurrentsandeddytransport,bothofwhichaffectbioticresponses. Changes insourcewatersintheregion,andaltered flushing oftheSantaBarbaraBasin,areconsidered. Temporalvariationsininherentopticalpropertiesandinhighertrophiclevels,includingseabirdsand marine mammals,arepresented.Keymethodologicaldevelopmentspresentedincludetheincorporation of subsurfacephytoplanktonandlightdistributionsinordertoimproveremotelysensedmeasuresof primary production,andthevalidationofmulti-frequencyacousticestimatesofmesopelagic fish biomass. Resultsalsohighlightsignificant spatialdifferencesacrosstheCCE-LTERregion,including cross-shoretrendsinmicrobialassemblages,andglider-resolvedfrontalfeaturesandzonesofmixing associated withabrupttopography.Alterationstothespatialstructureofthepelagicecosystemmust also beconsideredwhenevaluatingfutureclimate-relatedchanges.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-5","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0313; AR2015 Type: 10.1016/j.dsr2.2014.12.001","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTDGYIWG","journalArticle","2015","Dorman, J. G.","Modeling krill aggregations in the central-northern California Current","Mar. Ecol. Prog. Series","","","","","","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","87-99","","","528","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0326; AR2015 Type: 10.3354/meps11253","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3CYGLJW","journalArticle","2015","Davison, P.","Mesopelagic fish biomass in the southern California current ecosystem","Deep-Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.10.007__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp8Yo9KpI$","Mesopelagic fishes are the most common vertebrates on Earth, forming an important link between lower trophic levels and higher predators, and also between surface production and the deep sea. The biomass of these fishes is a key parameter for ecological modeling of oceanic ecosystems, but it is poorly known. The two most common methods to estimate the biomass of these fishes, acoustic and trawl surveys, are both sensitive to the ability of fishes to avoid nets. We show that size-dependent changes in trawl capture efficiency can affect acoustic estimates of biomass estimates 5-fold. We used both acoustic and trawl-based methods (informed by morphological data and acoustic modeling of individual backscattering) to estimate the biomass of mesopelagic fishes of southern California to be 25–37 g m−2 of ocean surface, a comparable density to that of inshore epipelagic zooplanktivorous fishes. Our results indicate that mesopelagic fishes are likely to play a major role in regional food webs.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","129-142","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0288; AR2015 Edition: 18 October 2014 Type: 10.1016/j.dsr2.2014.10.007","","","","Aug_CalCOFI; CCE; CalCOFI; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GQ53DCG8","journalArticle","2015","Davis, A. and E. Di Lorenzo","Interannual forcing mechanisms of California Current transports II: Mesoscale Eddies","Deep Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.02.004__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypZ_9AgIM$","Mesoscale eddiesexertdominantcontrolofcross-shelfexchanges,yettheforcingdynamicsunderlying their interannualanddecadalvariabilityremainuncertain.Usinganensembleofhigh-resolutionocean model hindcastsofthecentralandeasternNorthPacific from1950to2010wediagnosetheforcing mechanisms oflow-frequencyeddyvariabilityintheCaliforniaCurrentSystem(CCS). WequantifyeddyactivitybydevelopingeddycountsbasedonclosedcontoursoftheOkubo-Weiss parameterand find thatthespatialandtemporalfeaturesofmodel-derivedcountslargelyreproducethe short AVISOobservationalrecord. Comparison ofmodelensemblemembersallowsustoseparatetheintrinsicanddeterministic fractions ofeddyvariabilityinthenorthernCCS(34.5–501N) andinthesouthernCCS(28.5–34.51N). In the North,alargefractionoflow-frequencyeddyvariability(30%anticyclones,20%cyclones)is deterministic andsharedwithsatelliteobservations.Wedevelopadiagnosticmodelbasedonindices of thelarge-scalebarotropicandbaroclinicstatesoftheCCSwhichrecoversthisdeterministicvariance. This modelalsostronglycorrelateswithlocalatmosphericforcing.IncontrasttotheNorth,SouthernCCS eddy countsexhibitverylittledeterministicvariance,andeddyformationcloselyresemblesared-noise process. This newunderstandingoftheexternalforcingsofeddyvariabilityallowsustobetterestimatehow climate variabilityandchangeimpactmesoscaletransportsintheCaliforniaCurrent.Theskillofour diagnostic modelanditscloseassociationwithlocalwindstresscurlindicatethatlocalatmospheric forcing isthedominantdriverofeddyactivityoninterannualanddecadaltimescalesnorthofpt. conception (~331N).","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","31-41","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0235; AR2015 Edition: 20 February 2014 Type: 10.1016/j.dsr2.2014.02.004","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NH8SZYQ4","journalArticle","2015","Bundy, R. M.","Iron-binding ligands and humic substances in the San Francisco Bay estuary and estuarine-influenced shelf regions of coastal California","Marine Chemistry","","","","","Dissolved iron (dFe) and organic dFe-binding ligands were determined in San Francisco Bay, California by competitive ligand exchange adsorptive cathodic stripping voltammetry (CLE-ACSV) along a salinity gradient from the freshwater endmember of the Sacramento River (salinity 26). A range of dFe-binding ligand classes was simultaneously determined using multiple analytical window analysis, involving titrations with multiple concentrations of the added ligand, salicylaldoxime. The highest dFe and ligand concentrations were determined in the low salinity end of the estuary, with dFe equal to 131.5nmolL−1 and strong ligand (log KFeL,Fe′cond≥12.0) concentrations equal to 139.5nmolL−1. The weakest ligands (log KFeL,Fe′cond11.0) were tightly coupled to dFe throughout the estuary, with average excess ligand concentrations ([L]–[dFe]) equal to 0.5nmolL−1. Humic-like substances analyzed via both CLE-ACSV and proton nuclear magnetic resonance in several samples were found to be a significant portion of the dFe-binding ligand pool in San Francisco Bay, with concentrations ranging from 559.5μgL−1 to 67.5μgL−1 in the lowest and highest salinity samples, respectively. DFe-binding ligands and humic-like substances were also found in benthic boundary layer samples taken from the shelf near the mouths of San Francisco Bay and Eel River, suggesting estuaries are an important source of dFe-binding ligands to California coastal shelf waters.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","183-194","","","173","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0331; AR2015 Type: 10.1016/j.marchem.2014.11.005","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2USKRWR2","journalArticle","2015","Davis, A. and E. Di Lorenzo","Interannual forcing mechanisms of California Current transports I: Meridional Currents","Deep Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.02.005__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypfEmrg80$","An ensembleofeddy-resolvingoceanmodelhindcastsintegratedfrom1950to2008isusedtoexamine and quantifytheinterannualvariabilityoflarge-scale(4200km)alongshoreequatorward flow inthe California CurrentSystem(CCS).Wealsodevelopasingleindexofthistransportinordertodetermine what fractionofvarianceisdrivenlocally,bychangesinwindstresscurl,andremotely,bythearrivalof coastally trappedwavesoftropicalorigin. In agreementwithpreviousstudies,coastallytrappedwavesdominatelarge-scaleinterannualCCS sea surfaceheightvariability.Incontrast,we find thatlarge-scalealongshorecurrents(v) aredriven predominantlybylocalwindstresscurlvariabilityratherthancoastallytrappedwaves.Asimplewind- drivendiagnosticmodelofthetime-dependentlarge-scalegeostrophicmeridionaltransportcaptures  50% (R=0.7) ofthetotalvariance.Thelocalwind-stresscurlgradientthatcontrolsthelargestfraction of meridionaltransportisnotindependentofthemodulationsinatmosphericcirculationthatdrivethe Pacific DecadalOscillation(PDO),andasignificant fractionofthemonthlytransportvariabilityinthe model ensemblesiscorrelatedtothePDO(R=0.4).","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","18-30","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0236; AR2015 Edition: 20 February 2014 Type: 10.1016/j.dsr2.2014.02.005","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBAPTEST","journalArticle","2015","Campbell, G. S.","Inter-annual and seasonal trends in cetacean distribution, density and abundance in waters off southern California","Deep-Sea Research II","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.10.008__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp2QxEnPk$","TrendsincetaceandensityanddistributionoffsouthernCaliforniawereassessedthroughvisualline- transect surveysduringthirty-sevenCaliforniaCooperativeOceanicFisheriesInvestigations(CalCOFI) cruises fromJuly2004–November2013.Fromsightingsofthesixmostcommonlyencounteredcetacean species, seasonal,annualandoveralldensityestimateswerecalculated.Bluewhales(Balaenoptera musculus), fin whales(Balaenopteraphysalus) andhumpbackwhales(Megapteranovaeangliae) werethe most frequentlysightedbaleenwhaleswithoveralldensitiesof0.91/1000km2 (CV¼0.27),2.73/ 1000km2 (CV¼0.19),and1.17/1000km2 (CV¼0.21)respectively.Speciesspecific densityestimates, stratified bycruise,wereanalyzedusingageneralizedadditivemodeltoestimatelong-termtrendsand correct forseasonalimbalances.Varianceswereestimatedusinganon-parametricbootstrapwithone day ofeffortasthesamplingunit.Bluewhaleswereprimarilyobservedduringsummerandfallwhile fin and humpbackwhaleswereobservedyear-roundwithpeaksindensityduringsummerandspring respectively.Short-beakedcommondolphins(Delphinus delphis), Pacific white-sideddolphins(Lagenorhynchusobliquidens) andDall’s porpoise(Phocoenoidesdalli) werethemostfrequentlyencountered small cetaceanswithoveralldensitiesof705.83/1000km2 (CV¼0.22), 51.98/1000km2 (CV¼0.27),and 21.37/1000km2 (CV¼0.19)respectively.Seasonally,short-beakedcommondolphinsweremostabun- dant inwinterwhereasPacific white-sideddolphinsandDall’s porpoiseweremostabundantduring spring. Therewerenosignificant long-termchangesinbluewhale, fin whale,humpbackwhale,short- beaked commondolphinorDall’s porpoisedensitieswhilePacific white-sideddolphinsexhibiteda significant decreaseindensityacrosstheten-yearstudy.Theresultsfromthisstudywerefundamentally consistent withearlierstudies,butprovidegreatertemporalandseasonalresolution.","2015","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","143-157","","","112","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0304;AR2015 Edition: 24 October 2014 Type: 10.1016/j.dsr2.2014.10.008","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
